<h1>	<h1>	<h1>	タグ		
　	　	　	記号-空白		
世界	セカイ	世界	名詞-一般		
平和	ヘイワ	平和	名詞-形容動詞語幹		
の	ノ	の	助詞-連体化		
基礎	キソ	基礎	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
地方	チホウ	地方	名詞-一般		
制度	セイド	制度	名詞-一般		
改革	カイカク	改革	名詞-サ変接続		
の	ノ	の	助詞-連体化		
立場	タチバ	立場	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
わが	ワガ	わが	連体詞		
労働	ロウドウ	労働	名詞-サ変接続		
争議	ソウギ	争議	名詞-一般		
の	ノ	の	助詞-連体化		
特質	トクシツ	特質	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
新	シン	新	接頭詞-名詞接続		
憲法	ケンポウ	憲法	名詞-一般		
と	ト	と	助詞-並立助詞		
人身	ジンシン	人身	名詞-一般		
の	ノ	の	助詞-連体化		
自由	ジユウ	自由	名詞-形容動詞語幹		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
財閥	ザイバツ	財閥	名詞-一般		
史論	シロン	史論	名詞-一般		
　	　	　	記号-空白		
(	(	(	未知語		
六	ロク	六	名詞-数		
)	)	)	未知語		
　	　	　	記号-空白		
三菱	ミツビシ	三菱	名詞-固有名詞-組織		
財閥	ザイバツ	財閥	名詞-一般		
の	ノ	の	助詞-連体化		
歴史	レキシ	歴史	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
国際	コクサイ	国際	名詞-一般		
連合	レンゴウ	連合	名詞-サ変接続		
における	ニオケル	における	助詞-格助詞-連語		
一般	イッパン	一般	名詞-一般		
総会	ソウカイ	総会	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
ナチ	ナチ	ナチ	名詞-固有名詞-組織		
崩壊	ホウカイ	崩壊	名詞-サ変接続		
の	ノ	の	助詞-連体化		
日	ヒ	日	名詞-非自立-副詞可能		
（	（	（	記号-括弧開		
ベルリン	ベルリン	ベルリン	名詞-固有名詞-地域-一般		
籠	カゴ	籠	名詞-一般		
城	シロ	城	名詞-一般		
記	キ	記	名詞-接尾-一般		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
ソ	ソ	ソ	名詞-固有名詞-一般		
聯	レン	聯	名詞-一般		
進駐	シンチュウ	進駐	名詞-サ変接続		
下	カ	下	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
国後島	クナシリトウ	国後島	名詞-固有名詞-一般		
の	ノ	の	助詞-連体化		
二	ニ	二	名詞-数		
ケ月	カゲツ	ケ月	名詞-接尾-助数詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
タラワ	タラワ	タラワ	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
恐怖	キョウフ	恐怖	名詞-サ変接続		
　	　	　	記号-空白		
ソロモン	ソロモン	ソロモン	名詞-固有名詞-地域-国		
群島	グントウ	群島	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
厚木	アツギ	厚木	名詞-固有名詞-地域-一般		
まで	マデ	まで	助詞-副助詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
（	（	（	記号-括弧開		
延	ノベ	延	名詞-一般		
安	ヤス	安	名詞-接尾-一般		
報告	ホウコク	報告	名詞-サ変接続		
）	）	）	記号-括弧閉		
二十	ニジュウ	二十	名詞-数		
挺	テイ	挺	名詞-サ変接続		
の	ノ	の	助詞-連体化		
斧	オノ	斧	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
高家	コウカ	高家	名詞-固有名詞-地域-一般		
村	ムラ	村	名詞-接尾-地域		
　	　	　	記号-空白		
詩	シ	詩	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
草	クサ	草	名詞-一般		
紅葉	コウヨウ	紅葉	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
（	（	（	記号-括弧開		
小説	ショウセツ	小説	名詞-一般		
）	）	）	記号-括弧閉		
閉さ	トザサ	閉す	動詞-自立	五段・サ行	未然形
れ	レ	れる	動詞-接尾	一段	連用形
た	タ	た	助動詞	特殊・タ	基本形
庭	ニワ	庭	名詞-一般		
EOS
<h2>	<h2>	<h2>	タグ		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
　	　	　	記号-空白		
61(10)(692);	61(10)(692);	61(10)(692);	未知語		
十月	ジュウガツ	十月	名詞-副詞可能		
號	號	號	未知語		
</h2>	</h2>	</h2>	タグ		
EOS
中庸	チュウヨウ	中庸	名詞-一般		
の	ノ	の	助詞-連体化		
道	ミチ	道	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
進ま	ススマ	進む	動詞-自立	五段・マ行	未然形
う	ウ	う	助動詞	不変化型	基本形
　	　	　	記号-空白		
:	:	:	未知語		
　	　	　	記号-空白		
巻頭	カントウ	巻頭	名詞-一般		
言	ゲン	言	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
宗教	シュウキョウ	宗教	名詞-一般		
批判	ヒハン	批判	名詞-サ変接続		
の	ノ	の	助詞-連体化		
一	イチ	一	名詞-数		
課題	カダイ	課題	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
経済	ケイザイ	経済	名詞-一般		
的	テキ	的	名詞-接尾-形容動詞語幹		
繁栄	ハンエイ	繁栄	名詞-サ変接続		
の	ノ	の	助詞-連体化		
幻像	ゲンゾウ	幻像	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
民主	ミンシュ	民主	名詞-一般		
化	カ	化	名詞-接尾-サ変接続		
日	ビ	日	名詞-接尾-一般		
本	ホン	本	名詞-一般		
の	ノ	の	助詞-連体化		
現実	ゲンジツ	現実	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
国政	コクセイ	国政	名詞-一般		
の	ノ	の	助詞-連体化		
前途	ゼント	前途	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
経済	ケイザイ	経済	名詞-一般		
秩序	チツジョ	秩序	名詞-一般		
の	ノ	の	助詞-連体化		
回復	カイフク	回復	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
文化	ブンカ	文化	名詞-一般		
の	ノ	の	助詞-連体化		
「	「	「	記号-括弧開		
ノア	ノア	ノア	名詞-固有名詞-人名-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
洪水	コウズイ	洪水	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
わが	ワガ	わが	連体詞		
社会	シャカイ	社会	名詞-一般		
の	ノ	の	助詞-連体化		
動き	ウゴキ	動き	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
学生	ガクセイ	学生	名詞-一般		
運動	ウンドウ	運動	名詞-サ変接続		
の	ノ	の	助詞-連体化		
特質	トクシツ	特質	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
文明	ブンメイ	文明	名詞-一般		
と	ト	と	助詞-並立助詞		
国家	コッカ	国家	名詞-一般		
の	ノ	の	助詞-連体化		
起原	キゲン	起原	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
三井	ミツイ	三井	名詞-固有名詞-組織		
財閥	ザイバツ	財閥	名詞-一般		
の	ノ	の	助詞-連体化		
発展	ハッテン	発展	名詞-サ変接続		
　	　	　	記号-空白		
(	(	(	未知語		
下	カ	下	名詞-接尾-一般		
)	)	)	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
犬	イヌ	犬	名詞-一般		
養	ヨウ	養	名詞-固有名詞-人名-名		
・	・	・	記号-一般		
西尾	ニシオ	西尾	名詞-固有名詞-地域-一般		
・	・	・	記号-一般		
金森	カナモリ	金森	名詞-固有名詞-人名-姓		
。	。	。	記号-句点		
　	　	　	記号-空白		
預言	ヨゲン	預言	名詞-サ変接続		
者	シャ	者	名詞-接尾-一般		
イザヤ	イザヤ	イザヤ	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
占領	センリョウ	占領	名詞-サ変接続		
下	カ	下	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
サイパン	サイパン	サイパン	名詞-固有名詞-地域-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
特別	トクベツ	特別	名詞-形容動詞語幹		
読物	ヨミモノ	読物	名詞-一般		
　	　	　	記号-空白		
ソロモン	ソロモン	ソロモン	名詞-固有名詞-地域-国		
群島	グントウ	群島	名詞-一般		
より	ヨリ	より	助詞-格助詞-一般		
厚木	アツギ	厚木	名詞-固有名詞-地域-一般		
まで	マデ	まで	助詞-副助詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
角帽	カクボウ	角帽	名詞-一般		
キャンデー	キャンデー	キャンデー	名詞-一般		
屋	ヤ	屋	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
視角	シカク	視角	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
延	ノベ	延	名詞-一般		
安	ヤス	安	名詞-接尾-一般		
報告	ホウコク	報告	名詞-サ変接続		
　	　	　	記号-空白		
対	タイ	対	名詞-接続詞的		
塞	塞	塞	未知語		
線	セン	線	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
突破	トッパ	突破	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
（	（	（	記号-括弧開		
小説	ショウセツ	小説	名詞-一般		
）	）	）	記号-括弧閉		
日向	ヒュウガ	日向	名詞-固有名詞-人名-姓		
葵	アオイ	葵	名詞-固有名詞-人名-名		
EOS
<h2>	<h2>	<h2>	タグ		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
　	　	　	記号-空白		
61(7)(689);	61(7)(689);	61(7)(689);	未知語		
七月	シチガツ	七月	名詞-副詞可能		
號	號	號	未知語		
</h2>	</h2>	</h2>	タグ		
EOS
経済	ケイザイ	経済	名詞-一般		
安定	アンテイ	安定	名詞-形容動詞語幹		
本部	ホンブ	本部	名詞-一般		
の	ノ	の	助詞-連体化		
設立	セツリツ	設立	名詞-サ変接続		
について	ニツイテ	について	助詞-格助詞-連語		
　	　	　	記号-空白		
:	:	:	未知語		
　	　	　	記号-空白		
巻頭	カントウ	巻頭	名詞-一般		
言	ゲン	言	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
憲法	ケンポウ	憲法	名詞-一般		
改正	カイセイ	改正	名詞-サ変接続		
草案	ソウアン	草案	名詞-一般		
に対する	ニタイスル	に対する	助詞-格助詞-連語		
修正	シュウセイ	修正	名詞-サ変接続		
私案	シアン	私案	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
歴史	レキシ	歴史	名詞-一般		
と	ト	と	助詞-格助詞-一般		
認識	ニンシキ	認識	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
日本	ニッポン	日本	名詞-固有名詞-地域-国		
財閥	ザイバツ	財閥	名詞-一般		
史論	シロン	史論	名詞-一般		
　	　	　	記号-空白		
序説	ジョセツ	序説	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
自然	シゼン	自然	名詞-形容動詞語幹		
法	ホウ	法	名詞-接尾-一般		
と	ト	と	助詞-並立助詞		
民主	ミンシュ	民主	名詞-一般		
主義	シュギ	主義	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
文化	ブンカ	文化	名詞-一般		
革命	カクメイ	革命	名詞-一般		
と	ト	と	助詞-並立助詞		
文学	ブンガク	文学	名詞-一般		
の	ノ	の	助詞-連体化		
課題	カダイ	課題	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
二・二六事件	ニニロクジケン	二・二六事件	名詞-固有名詞-一般		
の	ノ	の	助詞-連体化		
勃発	ボッパツ	勃発	名詞-サ変接続		
（	（	（	記号-括弧開		
軍閥	グンバツ	軍閥	名詞-一般		
の	ノ	の	助詞-連体化		
系譜	ケイフ	系譜	名詞-一般		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
徳田	トクタ	徳田	名詞-固有名詞-人名-姓		
・	・	・	記号-一般		
斎藤	サイトウ	斎藤	名詞-固有名詞-人名-姓		
・	・	・	記号-一般		
松本	マツモト	松本	名詞-固有名詞-人名-姓		
。	。	。	記号-句点		
　	　	　	記号-空白		
民主	ミンシュ	民主	名詞-一般		
戦線	センセン	戦線	名詞-一般		
と	ト	と	助詞-格助詞-一般		
勤労	キンロウ	勤労	名詞-サ変接続		
大衆	タイシュウ	大衆	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
救国	キュウコク	救国	名詞-一般		
民主	ミンシュ	民主	名詞-一般		
連盟	レンメイ	連盟	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
めぐる	メグル	めぐる	動詞-自立	五段・ラ行	基本形
基本	キホン	基本	名詞-一般		
問題	モンダイ	問題	名詞-ナイ形容詞語幹		
。	。	。	記号-句点		
　	　	　	記号-空白		
民主	ミンシュ	民主	名詞-一般		
戦線	センセン	戦線	名詞-一般		
と	ト	と	助詞-格助詞-一般		
労働	ロウドウ	労働	名詞-サ変接続		
組合	クミアイ	組合	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
民主	ミンシュ	民主	名詞-一般		
戦線	センセン	戦線	名詞-一般		
と	ト	と	助詞-並立助詞		
農民	ノウミン	農民	名詞-一般		
の	ノ	の	助詞-連体化		
向背	コウハイ	向背	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
内村	ウチムラ	内村	名詞-固有名詞-人名-姓		
鑑三	カンゾウ	鑑三	名詞-固有名詞-人名-名		
　	　	　	記号-空白		
(	(	(	未知語		
下	カ	下	名詞-接尾-一般		
)	)	)	未知語		
。	。	。	記号-句点		
　	　	　	記号-空白		
勧進	カンジン	勧進	名詞-サ変接続		
帳	チョウ	帳	名詞-接尾-一般		
と	ト	と	助詞-並立助詞		
助六	スケロク	助六	名詞-固有名詞-人名-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
北京	ペキン	北京	名詞-固有名詞-地域-一般		
から	カラ	から	助詞-格助詞-一般		
東京	トウキョウ	東京	名詞-固有名詞-地域-一般		
まで	マデ	まで	助詞-副助詞		
。	。	。	記号-句点		
　	　	　	記号-空白		
特別	トクベツ	特別	名詞-形容動詞語幹		
寄稿	キコウ	寄稿	名詞-サ変接続		
　	　	　	記号-空白		
民主	ミンシュ	民主	名詞-一般		
主義	シュギ	主義	名詞-一般		
の	ノ	の	助詞-連体化		
値	ネ	値	名詞-一般		
ひ	ヒ	ひる	動詞-自立	一段	連用形
する	スル	する	動詞-自立	サ変・スル	基本形
もの	モノ	もの	名詞-非自立-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
人間	ニンゲン	人間	名詞-一般		
性	セイ	性	名詞-接尾-一般		
の	ノ	の	助詞-連体化		
問題	モンダイ	問題	名詞-ナイ形容詞語幹		
　	　	　	記号-空白		
(1)	(1)	(1)	未知語		
　	　	　	記号-空白		
人間	ニンゲン	人間	名詞-一般		
性	セイ	性	名詞-接尾-一般		
と	ト	と	助詞-並立助詞		
人間味	ニンゲンミ	人間味	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
世界	セカイ	世界	名詞-一般		
展望	テンボウ	展望	名詞-サ変接続		
。	。	。	記号-句点		
　	　	　	記号-空白		
アメリカ	アメリカ	アメリカ	名詞-固有名詞-地域-国		
の	ノ	の	助詞-連体化		
平和	ヘイワ	平和	名詞-形容動詞語幹		
と	ト	と	助詞-並立助詞		
ソ	ソ	ソ	名詞-固有名詞-一般		
聯	レン	聯	名詞-一般		
の	ノ	の	助詞-連体化		
平和	ヘイワ	平和	名詞-形容動詞語幹		
。	。	。	記号-句点		
　	　	　	記号-空白		
満州	マンシュウ	満州	名詞-固有名詞-地域-一般		
の	ノ	の	助詞-連体化		
停戦	テイセン	停戦	名詞-サ変接続		
と	ト	と	助詞-並立助詞		
中国	チュウゴク	中国	名詞-固有名詞-地域-国		
政局	セイキョク	政局	名詞-一般		
の	ノ	の	助詞-連体化		
今後	コンゴ	今後	名詞-副詞可能		
。	。	。	記号-句点		
　	　	　	記号-空白		
（	（	（	記号-括弧開		
創作	ソウサク	創作	名詞-サ変接続		
）	）	）	記号-括弧閉		
。	。	。	記号-句点		
　	　	　	記号-空白		
外套	ガイトウ	外套	名詞-一般		
と	ト	と	助詞-並立助詞		
青空	アオゾラ	青空	名詞-一般		
。	。	。	記号-句点		
　	　	　	記号-空白		
平和	ヘイワ	平和	名詞-形容動詞語幹		
村	ムラ	村	名詞-一般		
記	キ	記	名詞-接尾-一般		
EOS
<h2>	<h2>	<h2>	タグ		
中央公論	チュウオウコウロン	中央公論	名詞-固有名詞-一般		
　	　	　	記号-空白		
61(8)(690);	61(8)(690);	61(8)(690);	未知語		
八月	ハチガツ	八月	名詞-副詞可能		
號	號	號	未知語		
</h2>	</h2>	</h2>	タグ		
EOS
新	シン	新	接頭詞-名詞接続		
